,neg,neu,pos,compound
739,0.0,1.0,0.0,0.0
740,0.0,0.834,0.166,0.5562
741,0.0,1.0,0.0,0.0
742,0.0,1.0,0.0,0.0
743,0.0,0.792,0.208,0.4389
744,0.187,0.813,0.0,-0.68
745,0.0,0.719,0.281,0.5106
746,0.0,0.859,0.141,0.3182
747,0.0,0.581,0.419,0.8777
748,0.0,0.932,0.068,0.0258
749,0.0,0.549,0.451,0.5093
750,0.0,1.0,0.0,0.0
751,0.0,1.0,0.0,0.0
752,0.0,1.0,0.0,0.0
753,0.0,0.818,0.182,0.4404
754,0.0,0.862,0.138,0.34
755,0.0,0.179,0.821,0.8461
756,0.0,0.582,0.418,0.7845
757,0.0,0.816,0.184,0.4019
758,0.195,0.805,0.0,-0.4404
759,0.0,1.0,0.0,0.0
760,0.0,0.865,0.135,0.3612
761,0.0,0.718,0.282,0.6249
762,0.096,0.781,0.123,0.1682
763,0.0,0.538,0.462,0.8622
764,0.0,0.576,0.424,0.7096
765,0.333,0.667,0.0,-0.7579
766,0.0,0.0,1.0,0.2732
767,0.0,1.0,0.0,0.0
768,0.112,0.888,0.0,-0.2244
769,0.0,1.0,0.0,0.0
770,0.0,1.0,0.0,0.0
771,0.0,1.0,0.0,0.0
772,0.0,1.0,0.0,0.0
773,0.0,0.925,0.075,0.0772
774,0.0,0.602,0.398,0.5106
775,0.0,0.892,0.108,0.4404
776,0.0,0.328,0.672,0.4767
777,0.437,0.563,0.0,-0.4767
778,0.0,1.0,0.0,0.0
779,0.0,0.694,0.306,0.296
780,0.0,0.27,0.73,0.6597
781,0.074,0.741,0.185,0.5263
782,0.0,1.0,0.0,0.0
783,0.0,1.0,0.0,0.0
784,0.106,0.769,0.125,0.1027
785,0.0,1.0,0.0,0.0
786,0.0,0.759,0.241,0.5859
787,0.0,0.615,0.385,0.7579
788,0.0,0.88,0.12,0.4574
789,0.0,0.746,0.254,0.7003
790,0.0,1.0,0.0,0.0
791,0.0,1.0,0.0,0.0
792,0.0,0.867,0.133,0.3182
793,0.062,0.787,0.152,0.3818
794,0.143,0.857,0.0,-0.128
795,0.0,1.0,0.0,0.0
796,0.0,0.834,0.166,0.4926
797,0.114,0.778,0.108,-0.0258
798,0.0,1.0,0.0,0.0
799,0.0,0.597,0.403,0.6597
800,0.123,0.877,0.0,-0.1027
801,0.0,1.0,0.0,0.0
802,1.0,0.0,0.0,-0.5994
803,0.0,1.0,0.0,0.0
804,0.083,0.714,0.203,0.4939
805,0.0,1.0,0.0,0.0
806,0.0,0.0,1.0,0.4019
807,0.0,1.0,0.0,0.0
808,0.0,1.0,0.0,0.0
809,0.171,0.696,0.133,-0.1531
810,0.0,0.64,0.36,0.5411
811,0.0,1.0,0.0,0.0
812,0.0,0.319,0.681,0.7506
813,0.0,0.537,0.463,0.7845
814,0.0,0.852,0.148,0.3182
815,0.0,1.0,0.0,0.0
816,0.0,1.0,0.0,0.0
817,0.0,0.812,0.188,0.4588
818,0.0,0.862,0.138,0.34
819,0.0,1.0,0.0,0.0
820,0.0,0.847,0.153,0.5574
821,0.0,1.0,0.0,0.0
822,0.06,0.758,0.182,0.556
823,0.0,0.833,0.167,0.4939
824,0.0,0.62,0.38,0.8687
825,0.322,0.678,0.0,-0.2263
826,0.0,0.774,0.226,0.5859
827,0.0,1.0,0.0,0.0
828,0.2,0.723,0.077,-0.5499
829,0.221,0.39,0.39,0.3182
830,0.083,0.688,0.228,0.6124
831,0.0,1.0,0.0,0.0
832,0.0,1.0,0.0,0.0
833,0.0,0.867,0.133,0.25
834,0.0,1.0,0.0,0.0
835,0.0,0.828,0.172,0.4404
836,0.0,0.816,0.184,0.2023
837,0.0,0.866,0.134,0.1779
838,0.0,1.0,0.0,0.0
839,0.121,0.658,0.22,0.34
840,0.0,0.805,0.195,0.4404
841,0.12,0.88,0.0,-0.3818
842,0.234,0.541,0.225,-0.0258
843,0.0,1.0,0.0,0.0
844,0.0,1.0,0.0,0.0
845,0.124,0.725,0.15,0.128
846,0.124,0.765,0.112,-0.0516
847,0.0,0.638,0.362,0.8957
848,0.0,0.588,0.412,0.8555
849,0.137,0.565,0.298,0.4601
850,0.0,0.323,0.677,0.743
851,0.0,0.704,0.296,0.6369
852,0.0,1.0,0.0,0.0
853,0.0,0.909,0.091,0.2732
854,0.0,1.0,0.0,0.0
855,0.0,0.811,0.189,0.2732
856,0.0,1.0,0.0,0.0
857,0.0,0.816,0.184,0.4019
858,0.0,1.0,0.0,0.0
859,0.202,0.798,0.0,-0.4215
860,0.0,1.0,0.0,0.0
861,0.0,1.0,0.0,0.0
862,0.0,0.783,0.217,0.3612
863,0.0,0.872,0.128,0.4215
864,0.0,1.0,0.0,0.0
865,0.0,0.742,0.258,0.101
866,0.21,0.733,0.056,-0.4854
867,0.0,1.0,0.0,0.0
868,0.0,1.0,0.0,0.0
869,0.0,1.0,0.0,0.0
870,0.0,0.764,0.236,0.5719
871,0.0,1.0,0.0,0.0
872,0.0,1.0,0.0,0.0
873,0.144,0.61,0.246,0.6542
874,0.0,1.0,0.0,0.0
875,0.0,1.0,0.0,0.0
876,0.0,0.554,0.446,0.9053
877,0.0,1.0,0.0,0.0
878,0.0,0.486,0.514,0.8591
879,0.0,0.888,0.112,0.4404
880,0.0,0.145,0.855,0.7096
881,0.0,0.873,0.127,0.1531
882,0.0,1.0,0.0,0.0
883,0.17,0.507,0.323,0.7387
884,0.0,1.0,0.0,0.0
885,0.0,1.0,0.0,0.0
886,0.0,1.0,0.0,0.0
887,0.0,1.0,0.0,0.0
888,0.0,1.0,0.0,0.0
889,0.0,1.0,0.0,0.0
890,0.0,1.0,0.0,0.0
891,0.0,0.857,0.143,0.4588
892,0.107,0.656,0.238,0.3818
893,0.0,1.0,0.0,0.0
894,0.0,1.0,0.0,0.0
895,0.0,0.769,0.231,0.34
896,0.0,0.9,0.1,0.25
897,0.244,0.511,0.245,0.0018
898,0.0,1.0,0.0,0.0
899,0.243,0.617,0.14,-0.4563
900,0.0,0.873,0.127,0.4404
901,0.181,0.58,0.239,0.2023
902,0.0,1.0,0.0,0.0
903,0.1,0.9,0.0,-0.2732
904,0.0,1.0,0.0,0.0
905,0.0,0.854,0.146,0.3818
906,0.0,1.0,0.0,0.0
907,0.189,0.811,0.0,-0.4939
908,0.0,0.889,0.111,0.1901
909,0.101,0.694,0.205,0.3919
910,0.0,0.646,0.354,0.5093
911,0.0,0.513,0.487,0.5859
912,0.0,0.615,0.385,0.7845
913,0.0,1.0,0.0,0.0
914,0.073,0.927,0.0,-0.2263
915,0.0,1.0,0.0,0.0
916,0.292,0.472,0.236,-0.296
917,0.106,0.754,0.14,0.1759
918,0.0,1.0,0.0,0.0
919,0.0,0.826,0.174,0.5848
920,0.08,0.611,0.309,0.6846
921,0.0,1.0,0.0,0.0
922,0.0,1.0,0.0,0.0
923,0.0,0.83,0.17,0.4767
924,0.0,1.0,0.0,0.0
925,0.0,1.0,0.0,0.0
926,0.0,1.0,0.0,0.0
927,0.0,1.0,0.0,0.0
928,0.121,0.879,0.0,-0.296
929,0.0,0.914,0.086,0.177
930,0.0,1.0,0.0,0.0
931,0.0,0.61,0.39,0.8622
932,0.0,1.0,0.0,0.0
933,0.0,0.769,0.231,0.5423
934,0.169,0.729,0.102,-0.1901
935,0.0,0.756,0.244,0.4404
936,0.0,1.0,0.0,0.0
937,0.0,0.805,0.195,0.4404
938,0.0,1.0,0.0,0.0
939,0.118,0.882,0.0,-0.3412
940,0.0,0.565,0.435,0.7717
941,0.0,1.0,0.0,0.0
942,0.102,0.489,0.409,0.7845
943,0.0,1.0,0.0,0.0
944,0.0,0.839,0.161,0.3612
945,0.0,1.0,0.0,0.0
946,0.0,1.0,0.0,0.0
947,0.0,0.675,0.325,0.6476
948,0.113,0.887,0.0,-0.1027
949,0.242,0.654,0.105,-0.2732
950,0.0,1.0,0.0,0.0
951,0.0,1.0,0.0,0.0
952,0.0,1.0,0.0,0.0
953,0.0,1.0,0.0,0.0
954,0.0,1.0,0.0,0.0
955,0.0,0.61,0.39,0.4939
956,0.0,0.256,0.744,0.4404
957,0.0,0.756,0.244,0.4404
958,0.0,0.741,0.259,0.6369
959,0.0,0.9,0.1,0.3716
960,0.0,0.89,0.11,0.1531
961,0.0,1.0,0.0,0.0
962,0.0,0.933,0.067,0.0772
963,0.0,0.942,0.058,0.0258
964,0.144,0.638,0.218,0.34
965,0.0,1.0,0.0,0.0
966,0.197,0.803,0.0,-0.6597
967,0.105,0.895,0.0,-0.25
968,0.0,0.854,0.146,0.4404
969,0.0,0.822,0.178,0.2382
970,0.0,0.839,0.161,0.3182
971,0.0,0.934,0.066,0.1779
972,0.141,0.859,0.0,-0.2023
973,0.0,0.771,0.229,0.6858
974,0.0,1.0,0.0,0.0
975,0.0,1.0,0.0,0.0
976,0.0,0.739,0.261,0.6486
977,0.069,0.931,0.0,-0.1027
978,0.0,0.767,0.233,0.7263
979,0.0,0.775,0.225,0.4926
980,0.0,1.0,0.0,0.0
981,0.058,0.942,0.0,-0.0258
982,0.0,1.0,0.0,0.0
983,0.0,1.0,0.0,0.0
984,0.0,0.891,0.109,0.2411
985,0.0,0.7,0.3,0.7717
986,0.0,1.0,0.0,0.0
987,0.0,0.756,0.244,0.6369
988,0.0,0.452,0.548,0.8653
989,0.0,1.0,0.0,0.0
990,0.123,0.821,0.056,-0.3182
991,0.0,0.909,0.091,0.2263
992,0.0,1.0,0.0,0.0
993,0.104,0.896,0.0,-0.296
994,0.112,0.888,0.0,-0.2263
995,0.197,0.637,0.166,0.0018
996,0.099,0.677,0.224,0.34
997,0.0,1.0,0.0,0.0
998,0.0,0.839,0.161,0.4003
999,0.189,0.811,0.0,-0.1027
1000,0.0,0.876,0.124,0.34
1001,0.0,0.763,0.237,0.4767
1002,0.0,1.0,0.0,0.0
1003,0.073,0.759,0.168,0.4404
1004,0.109,0.775,0.116,-0.2023
1005,0.0,0.814,0.186,0.5859
1006,0.0,0.664,0.336,0.8442
1007,0.0,0.732,0.268,0.6705
1008,0.0,0.718,0.282,0.6696
1009,0.194,0.806,0.0,-0.34
1010,0.0,0.734,0.266,0.4404
1011,0.0,1.0,0.0,0.0
1012,0.0,0.887,0.113,0.4215
1013,0.0,0.759,0.241,0.5859
1014,0.0,1.0,0.0,0.0
1015,0.187,0.64,0.173,-0.0414
1016,0.0,0.913,0.087,0.2023
1017,0.325,0.584,0.091,-0.6597
1018,0.195,0.643,0.163,-0.2263
1019,0.156,0.844,0.0,-0.5423
1020,0.0,1.0,0.0,0.0
1021,0.0,0.755,0.245,0.4404
1022,0.0,0.89,0.11,0.3008
1023,0.0,0.513,0.487,0.5859
1024,0.426,0.574,0.0,-0.6369
1025,0.126,0.722,0.152,-0.0772
1026,0.0,0.786,0.214,0.4588
1027,0.177,0.489,0.333,0.6249
1028,0.0,1.0,0.0,0.0
1029,0.0,1.0,0.0,0.0
1030,0.0,1.0,0.0,0.0
1031,0.0,0.757,0.243,0.8126
1032,0.0,1.0,0.0,0.0
1033,0.0,0.0,1.0,0.4926
1034,0.167,0.833,0.0,-0.2023
1035,0.0,1.0,0.0,0.0
1036,0.172,0.714,0.113,-0.34
1037,0.0,0.878,0.122,0.4939
1038,0.0,1.0,0.0,0.0
1039,0.089,0.778,0.133,0.2023
1040,0.0,0.816,0.184,0.2846
1041,0.172,0.64,0.188,-0.1531
1042,0.0,1.0,0.0,0.0
1043,0.0,1.0,0.0,0.0
1044,0.197,0.726,0.077,-0.4215
1045,0.0,0.636,0.364,0.8225
1046,0.072,0.928,0.0,-0.1027
1047,0.222,0.679,0.1,-0.4019
1048,0.0,0.0,1.0,0.6239
1049,0.0,0.843,0.157,0.4215
1050,0.0,0.71,0.29,0.6486
1051,0.137,0.628,0.235,0.1248
1052,0.0,0.838,0.162,0.4404
1053,0.0,0.0,1.0,0.8779
1054,0.0,0.89,0.11,0.2732
1055,0.0,0.872,0.128,0.4215
1056,0.0,1.0,0.0,0.0
1057,0.0,0.786,0.214,0.4588
1058,0.0,0.848,0.152,0.3612
1059,0.0,0.738,0.262,0.4927
1060,0.231,0.769,0.0,-0.34
1061,0.0,0.886,0.114,0.2023
1062,0.0,1.0,0.0,0.0
1063,0.0,1.0,0.0,0.0
1064,0.0,1.0,0.0,0.0
1065,0.06,0.7,0.24,0.5574
1066,0.179,0.821,0.0,-0.6124
1067,0.0,0.724,0.276,0.7269
1068,0.0,0.256,0.744,0.4404
1069,0.0,1.0,0.0,0.0
1070,0.0,1.0,0.0,0.0
1071,0.0,1.0,0.0,0.0
1072,0.0,1.0,0.0,0.0
1073,0.0,0.888,0.112,0.4404
1074,0.0,0.741,0.259,0.6369
1075,0.0,0.789,0.211,0.34
1076,0.0,0.579,0.421,0.7906
1077,0.137,0.596,0.268,0.4926
1078,0.0,0.844,0.156,0.5423
1079,0.0,0.784,0.216,0.6705
1080,0.0,0.594,0.406,0.8356
1081,0.0,0.756,0.244,0.4939
1082,0.0,0.717,0.283,0.7717
1083,0.0,1.0,0.0,0.0
1084,0.0,0.253,0.747,0.7096
1085,0.0,0.781,0.219,0.6369
1086,0.0,0.704,0.296,0.6369
1087,0.0,1.0,0.0,0.0
1088,0.393,0.35,0.257,-0.2887
1089,0.0,0.256,0.744,0.4404
1090,0.0,1.0,0.0,0.0
1091,0.13,0.87,0.0,-0.4019
1092,0.117,0.739,0.143,0.1531
1093,0.0,0.0,1.0,0.7096
1094,0.0,1.0,0.0,0.0
1095,0.0,0.952,0.048,0.0258
1096,0.0,1.0,0.0,0.0
1097,0.2,0.8,0.0,-0.3612
1098,0.0,1.0,0.0,0.0
1099,0.0,0.827,0.173,0.3182
1100,0.293,0.707,0.0,-0.6377
1101,0.0,0.145,0.855,0.7096
1102,0.0,0.239,0.761,0.4926
1103,0.0,1.0,0.0,0.0
1104,0.0,0.0,1.0,0.4019
1105,0.09,0.858,0.052,-0.2263
1106,0.0,0.819,0.181,0.2975
1107,0.0,1.0,0.0,0.0
1108,0.0,1.0,0.0,0.0
1109,0.224,0.559,0.217,-0.022
1110,0.0,1.0,0.0,0.0
1111,0.0,0.594,0.406,0.6249
1112,0.0,1.0,0.0,0.0
1113,0.0,0.886,0.114,0.2942
1114,0.0,0.824,0.176,0.4678
1115,0.0,0.902,0.098,0.3612
1116,0.115,0.885,0.0,-0.296
1117,0.0,1.0,0.0,0.0
1118,0.083,0.849,0.068,-0.0631
1119,0.0,0.0,1.0,0.4019
1120,0.0,1.0,0.0,0.0
1121,0.0,0.0,1.0,0.4926
1122,0.0,1.0,0.0,0.0
1123,0.0,0.833,0.167,0.4588
1124,0.0,1.0,0.0,0.0
1125,0.0,0.87,0.13,0.5093
1126,0.0,0.778,0.222,0.7184
1127,0.0,1.0,0.0,0.0
1128,0.0,0.227,0.773,0.7783
1129,0.0,0.682,0.318,0.6369
1130,0.0,0.594,0.406,0.6249
1131,0.0,1.0,0.0,0.0
1132,0.0,1.0,0.0,0.0
1133,0.141,0.859,0.0,-0.3535
1134,0.0,0.924,0.076,0.2023
1135,0.0,1.0,0.0,0.0
1136,0.0,1.0,0.0,0.0
1137,0.0,0.792,0.208,0.4939
1138,0.0,0.904,0.096,0.2023
1139,0.0,1.0,0.0,0.0
1140,0.0,0.5,0.5,0.7906
1141,0.0,1.0,0.0,0.0
1142,0.0,0.574,0.426,0.6369
1143,0.0,1.0,0.0,0.0
1144,0.0,0.491,0.509,0.9558
1145,0.08,0.762,0.158,0.2385
1146,0.0,1.0,0.0,0.0
1147,0.0,1.0,0.0,0.0
1148,0.0,1.0,0.0,0.0
1149,0.0,1.0,0.0,0.0
1150,0.0,1.0,0.0,0.0
1151,0.0,1.0,0.0,0.0
1152,0.0,1.0,0.0,0.0
1153,0.0,0.0,1.0,0.4019
1154,0.0,0.84,0.16,0.3167
1155,0.0,0.822,0.178,0.2382
1156,0.0,1.0,0.0,0.0
1157,0.097,0.863,0.04,-0.3818
1158,0.0,0.811,0.189,0.5411
1159,0.0,1.0,0.0,0.0
1160,0.0,0.588,0.412,0.6808
1161,0.0,1.0,0.0,0.0
1162,0.0,0.488,0.512,0.6369
1163,0.0,0.0,1.0,0.6486
1164,0.0,0.426,0.574,0.6597
1165,0.0,0.704,0.296,0.6369
1166,0.0,0.652,0.348,0.7906
1167,0.0,0.767,0.233,0.6322
1168,0.0,1.0,0.0,0.0
1169,0.0,0.145,0.855,0.7096
1170,0.0,1.0,0.0,0.0
1171,0.0,1.0,0.0,0.0
1172,0.0,1.0,0.0,0.0
1173,0.419,0.581,0.0,-0.438
1174,0.0,0.86,0.14,0.4391
1175,0.0,1.0,0.0,0.0
1176,0.0,1.0,0.0,0.0
1177,0.0,0.765,0.235,0.5707
1178,0.0,0.265,0.735,0.902
1179,0.0,0.805,0.195,0.4404
1180,0.0,0.517,0.483,0.4215
1181,0.0,1.0,0.0,0.0
1182,0.0,1.0,0.0,0.0
1183,0.127,0.615,0.258,0.4926
1184,0.0,0.768,0.232,0.6293
1185,0.0,0.921,0.079,0.2023
1186,0.097,0.903,0.0,-0.128
1187,0.0,0.838,0.162,0.4019
1188,0.0,1.0,0.0,0.0
1189,0.0,0.73,0.27,0.3802
1190,0.121,0.757,0.122,0.0087
1191,0.0,0.756,0.244,0.6705
1192,0.051,0.822,0.127,0.4939
1193,0.06,0.605,0.335,0.8275
1194,0.0,0.0,1.0,0.3802
1195,0.0,1.0,0.0,0.0
1196,0.0,0.612,0.388,0.765
1197,0.0,0.597,0.403,0.4019
1198,0.135,0.865,0.0,-0.3612
1199,0.0,0.109,0.891,0.8478
1200,0.0,1.0,0.0,0.0
1201,0.0,0.295,0.705,0.3382
1202,0.0,1.0,0.0,0.0
1203,0.0,0.251,0.749,0.4574
1204,0.09,0.816,0.094,0.0258
1205,0.0,0.822,0.178,0.5994
1206,0.0,1.0,0.0,0.0
1207,0.46,0.1,0.44,-0.296
1208,0.0,0.619,0.381,0.5719
1209,0.0,0.856,0.144,0.4019
1210,0.0,0.805,0.195,0.5267
1211,0.101,0.899,0.0,-0.2023
1212,0.0,0.491,0.509,0.807
1213,0.104,0.842,0.054,-0.25
1214,0.0,0.904,0.096,0.3919
1215,0.0,0.683,0.317,0.6705
1216,0.0,0.793,0.207,0.5267
1217,0.0,1.0,0.0,0.0
1218,0.0,1.0,0.0,0.0
1219,0.0,0.756,0.244,0.4404
1220,0.0,0.694,0.306,0.4753
1221,0.0,0.41,0.59,0.802
1222,0.0,0.0,1.0,0.5859
1223,0.0,0.588,0.412,0.2732
1224,0.124,0.876,0.0,-0.34
1225,0.0,1.0,0.0,0.0
1226,0.0,1.0,0.0,0.0
1227,0.0,1.0,0.0,0.0
1228,0.375,0.625,0.0,-0.34
1229,0.0,1.0,0.0,0.0
1230,0.0,1.0,0.0,0.0
1231,0.0,0.597,0.403,0.4019
1232,0.0,1.0,0.0,0.0
1233,0.106,0.894,0.0,-0.3346
1234,0.106,0.837,0.057,-0.2732
1235,0.0,0.877,0.123,0.2732
1236,0.375,0.625,0.0,-0.34
1237,0.0,1.0,0.0,0.0
1238,0.147,0.675,0.178,0.128
1239,0.096,0.807,0.098,0.0108
1240,0.0,1.0,0.0,0.0
1241,0.0,0.847,0.153,0.4404
1242,0.0,0.803,0.197,0.5994
1243,0.0,1.0,0.0,0.0
1244,0.0,1.0,0.0,0.0
1245,0.0,1.0,0.0,0.0
1246,0.0,1.0,0.0,0.0
1247,0.0,0.239,0.761,0.4926
1248,0.0,0.0,1.0,0.4926
1249,0.0,1.0,0.0,0.0
1250,0.0,0.852,0.148,0.5093
1251,0.0,1.0,0.0,0.0
1252,0.366,0.516,0.117,-0.6486
1253,0.119,0.741,0.141,0.0772
1254,0.0,1.0,0.0,0.0
1255,0.0,1.0,0.0,0.0
1256,0.0,0.93,0.07,0.2057
1257,0.383,0.4,0.217,-0.4404
1258,0.0,1.0,0.0,0.0
1259,0.0,1.0,0.0,0.0
1260,0.096,0.793,0.11,0.0644
1261,0.0,0.885,0.115,0.296
1262,0.088,0.852,0.06,-0.128
1263,0.079,0.751,0.17,0.4719
1264,0.084,0.916,0.0,-0.296
1265,0.084,0.784,0.132,0.2878
1266,0.0,1.0,0.0,0.0
1267,0.0,0.79,0.21,0.5848
1268,0.041,0.821,0.139,0.3639
1269,0.0,0.886,0.114,0.4019
1270,0.0,1.0,0.0,0.0
1271,0.0,1.0,0.0,0.0
1272,0.0,1.0,0.0,0.0
1273,0.0,0.256,0.744,0.4404
1274,0.0,0.586,0.414,0.9246
1275,0.0,1.0,0.0,0.0
1276,0.0,0.27,0.73,0.4019
1277,0.242,0.583,0.175,-0.128
1278,0.167,0.833,0.0,-0.296
1279,0.0,1.0,0.0,0.0
1280,0.0,0.543,0.457,0.6369
1281,0.0,0.877,0.123,0.2732
1282,0.0,1.0,0.0,0.0
1283,0.0,0.256,0.744,0.4404
1284,0.18,0.82,0.0,-0.296
1285,0.0,0.0,1.0,0.4019
1286,0.0,1.0,0.0,0.0
1287,0.0,0.863,0.137,0.4019
1288,0.0,0.609,0.391,0.5936
1289,0.0,0.769,0.231,0.4019
1290,0.0,0.0,1.0,0.4019
1291,0.0,0.653,0.347,0.4927
1292,0.179,0.601,0.22,-0.046
1293,0.0,1.0,0.0,0.0
1294,0.0,0.244,0.756,0.8519
1295,0.0,0.25,0.75,0.4588
1296,0.0,0.0,1.0,0.0258
1297,0.0,0.794,0.206,0.5267
1298,0.0,1.0,0.0,0.0
1299,0.08,0.873,0.047,-0.2263
1300,0.059,0.941,0.0,-0.128
1301,0.0,0.602,0.398,0.8225
1302,0.0,1.0,0.0,0.0
1303,0.0,1.0,0.0,0.0
1304,0.0,0.654,0.346,0.8402
1305,0.107,0.728,0.165,0.0516
1306,0.0,0.534,0.466,0.7902
1307,0.0,0.792,0.208,0.6369
1308,0.0,0.62,0.38,0.8689
1309,0.0,0.526,0.474,0.872
1310,0.0,1.0,0.0,0.0
1311,0.301,0.699,0.0,-0.7096
1312,0.0,0.25,0.75,0.4588
1313,0.1,0.9,0.0,-0.2755
1314,0.0,0.872,0.128,0.3612
1315,0.0,1.0,0.0,0.0
1316,0.0,1.0,0.0,0.0
1317,0.367,0.633,0.0,-0.1877
1318,0.0,1.0,0.0,0.0
1319,0.0,1.0,0.0,0.0
1320,0.0,0.834,0.166,0.4926
1321,0.047,0.705,0.249,0.7311
1322,0.0,0.547,0.453,0.7003
1323,0.109,0.806,0.085,-0.128
1324,0.0,0.884,0.116,0.4404
1325,0.0,0.813,0.187,0.5707
1326,0.0,0.916,0.084,0.2732
1327,1.0,0.0,0.0,-0.296
1328,0.0,0.0,1.0,0.3182
1329,0.0,1.0,0.0,0.0
1330,0.0,1.0,0.0,0.0
1331,0.0,1.0,0.0,0.0
1332,0.0,0.676,0.324,0.5859
1333,0.0,0.682,0.318,0.7184
1334,0.0,1.0,0.0,0.0
1335,0.0,1.0,0.0,0.0
1336,0.0,1.0,0.0,0.0
1337,0.0,0.792,0.208,0.4933
1338,0.0,0.303,0.697,0.3182
1339,0.0,0.597,0.403,0.4019
1340,0.0,0.0,1.0,0.4019
1341,0.0,1.0,0.0,0.0
1342,0.0,0.606,0.394,0.9071
1343,0.137,0.863,0.0,-0.2263
1344,0.211,0.673,0.117,-0.2732
1345,0.0,1.0,0.0,0.0
1346,0.0,1.0,0.0,0.0
1347,0.0,1.0,0.0,0.0
1348,0.0,1.0,0.0,0.0
1349,0.0,0.4,0.6,0.4588
1350,0.0,1.0,0.0,0.0
1351,0.0,1.0,0.0,0.0
1352,0.0,1.0,0.0,0.0
1353,0.0,0.506,0.494,0.9136
1354,0.0,0.722,0.278,0.4019
1355,0.0,0.878,0.122,0.4926
1356,0.0,1.0,0.0,0.0
1357,0.0,0.0,1.0,0.3802
1358,0.0,1.0,0.0,0.0
1359,0.0,0.823,0.177,0.4215
1360,0.0,1.0,0.0,0.0
1361,0.0,0.784,0.216,0.5707
1362,0.0,0.813,0.187,0.6486
1363,0.0,1.0,0.0,0.0
1364,0.0,1.0,0.0,0.0
1365,0.0,0.88,0.12,0.3818
1366,0.119,0.732,0.148,0.1901
1367,0.0,0.803,0.197,0.4019
1368,0.0,0.879,0.121,0.5106
1369,0.095,0.905,0.0,-0.296
1370,0.0,0.902,0.098,0.3818
1371,0.0,1.0,0.0,0.0
1372,0.0,0.0,1.0,0.4926
1373,0.0,1.0,0.0,0.0
1374,0.0,1.0,0.0,0.0
1375,0.0,1.0,0.0,0.0
1376,0.0,0.0,1.0,0.4019
1377,0.0,0.854,0.146,0.6249
1378,0.0,1.0,0.0,0.0
1379,0.0,0.879,0.121,0.4404
1380,0.0,1.0,0.0,0.0
1381,0.0,0.791,0.209,0.2144
1382,0.155,0.785,0.06,-0.2617
1383,1.0,0.0,0.0,-0.5994
1384,0.0,1.0,0.0,0.0
1385,0.0,1.0,0.0,0.0
1386,0.0,0.0,1.0,0.4019
1387,0.0,0.667,0.333,0.3612
1388,0.0,0.526,0.474,0.4019
1389,0.0,0.69,0.31,0.4019
1390,0.0,1.0,0.0,0.0
1391,0.0,1.0,0.0,0.0
1392,0.0,1.0,0.0,0.0
1393,0.168,0.653,0.179,0.0772
1394,0.0,1.0,0.0,0.0
1395,0.0,1.0,0.0,0.0
1396,0.0,0.649,0.351,0.4019
1397,0.0,0.0,1.0,0.6696
1398,0.0,0.688,0.312,0.6124
1399,0.0,0.852,0.148,0.3818
1400,0.0,1.0,0.0,0.0
1401,0.0,0.586,0.414,0.891
1402,0.0,0.27,0.73,0.4019
1403,0.0,1.0,0.0,0.0
1404,0.0,0.568,0.432,0.765
1405,0.0,1.0,0.0,0.0
1406,0.0,0.865,0.135,0.3612
1407,0.147,0.62,0.233,0.2732
1408,0.0,0.879,0.121,0.0258
1409,0.0,1.0,0.0,0.0
1410,0.0,1.0,0.0,0.0
1411,0.0,0.687,0.313,0.6249
1412,0.0,0.854,0.146,0.4404
1413,0.0,0.256,0.744,0.4404
1414,0.0,0.0,1.0,0.4019
1415,0.0,0.0,1.0,0.4019
1416,0.0,0.0,1.0,0.4019
1417,0.0,0.0,1.0,0.4019
1418,0.0,0.826,0.174,0.4497
1419,0.0,1.0,0.0,0.0
1420,0.0,1.0,0.0,0.0
1421,0.0,1.0,0.0,0.0
1422,0.0,1.0,0.0,0.0
1423,0.0,1.0,0.0,0.0
1424,0.0,1.0,0.0,0.0
1425,0.164,0.836,0.0,-0.4824
1426,0.0,0.722,0.278,0.4019
1427,0.294,0.706,0.0,-0.3612
1428,0.0,1.0,0.0,0.0
1429,0.095,0.905,0.0,-0.2732
1430,0.104,0.896,0.0,-0.296
1431,0.0,0.0,1.0,0.4926
1432,0.0,0.629,0.371,0.7088
1433,0.0,0.5,0.5,0.7901
1434,0.0,0.84,0.16,0.2732
1435,0.0,1.0,0.0,0.0
1436,0.0,0.741,0.259,0.6369
1437,0.0,1.0,0.0,0.0
1438,0.0,1.0,0.0,0.0
1439,0.0,0.0,1.0,0.4019
1440,0.0,0.0,1.0,0.4404
1441,0.0,0.701,0.299,0.7964
1442,0.265,0.626,0.109,-0.4552
1443,0.0,0.469,0.531,0.7684
1444,0.0,0.78,0.22,0.5423
1445,0.0,1.0,0.0,0.0
1446,0.0,0.594,0.406,0.6249
1447,0.37,0.63,0.0,-0.5719
1448,0.0,0.692,0.308,0.836
1449,0.0,1.0,0.0,0.0
1450,0.0,0.455,0.545,0.34
1451,0.0,0.87,0.13,0.4019
1452,0.0,1.0,0.0,0.0
1453,0.0,0.867,0.133,0.3818
1454,0.0,1.0,0.0,0.0
1455,0.0,0.375,0.625,0.8402
1456,0.13,0.87,0.0,-0.4576
1457,0.0,0.722,0.278,0.5927
1458,0.0,1.0,0.0,0.0
1459,0.268,0.732,0.0,-0.7366
1460,0.286,0.714,0.0,-0.4939
